,index,State,Area,Year,UnemploymentRate,Change,Region,LHS,HS,SC,BD,Pop_Est,Int_Mig_Rate,Dom_Mig_Rate,MedianIncome
30586,30586,TX,Smith County,2015,5.0,-0.2,South,15.3,25.2,34.8,24.7,222410.0,1.8,6.4,
30587,30587,TX,Smith County,2016,4.5,-0.5,South,15.3,25.2,34.8,24.7,225305.0,1.8,6.6,
30588,30588,TX,Smith County,2017,4.1,-0.4,South,,,,,227727.0,1.8,4.1,
30589,30589,TX,Somervell County,2007,4.4,,South,,,,,,,,
30590,30590,TX,Somervell County,2008,4.5,0.1,South,,,,,,,,
30591,30591,TX,Somervell County,2009,7.1,2.6,South,,,,,,,,
30592,30592,TX,Somervell County,2010,8.0,0.9,South,,,,,,,,
30593,30593,TX,Somervell County,2011,7.8,-0.2,South,,,,,8419.0,0.4,-10.0,
30594,30594,TX,Somervell County,2012,6.6,-1.2,South,17.3,30.4,33.2,19.2,8545.0,0.0,12.7,
30595,30595,TX,Somervell County,2013,6.0,-0.6,South,17.3,30.4,33.2,19.2,8559.0,-0.1,1.4,
30596,30596,TX,Somervell County,2014,5.1,-0.9,South,17.3,30.4,33.2,19.2,8553.0,-0.1,0.6,
30597,30597,TX,Somervell County,2015,5.0,-0.1,South,17.3,30.4,33.2,19.2,8613.0,-0.1,7.6,
30598,30598,TX,Somervell County,2016,4.8,-0.2,South,17.3,30.4,33.2,19.2,8680.0,-0.1,7.2,
30599,30599,TX,Somervell County,2017,4.5,-0.3,South,,,,,8845.0,-0.1,20.4,
30600,30600,TX,Starr County,2007,10.5,,South,,,,,,,,
30601,30601,TX,Starr County,2008,11.3,0.8,South,,,,,,,,
30602,30602,TX,Starr County,2009,16.4,5.1,South,,,,,,,,
30603,30603,TX,Starr County,2010,17.3,0.9,South,,,,,,,,
30604,30604,TX,Starr County,2011,16.2,-1.1,South,,,,,61582.0,0.9,-11.2,
30605,30605,TX,Starr County,2012,14.5,-1.7,South,51.5,23.9,15.4,9.3,61823.0,1.4,-13.2,
30606,30606,TX,Starr County,2013,15.0,0.5,South,51.5,23.9,15.4,9.3,62290.0,2.0,-10.4,
30607,30607,TX,Starr County,2014,13.6,-1.4,South,51.5,23.9,15.4,9.3,62914.0,2.4,-8.6,
30608,30608,TX,Starr County,2015,14.0,0.4,South,51.5,23.9,15.4,9.3,63512.0,3.3,-8.8,
30609,30609,TX,Starr County,2016,13.3,-0.7,South,51.5,23.9,15.4,9.3,63931.0,3.5,-10.0,
30610,30610,TX,Starr County,2017,11.7,-1.6,South,,,,,64454.0,3.5,-8.8,
30611,30611,TX,Stephens County,2007,3.5,,South,,,,,,,,
30612,30612,TX,Stephens County,2008,3.6,0.1,South,,,,,,,,
30613,30613,TX,Stephens County,2009,6.8,3.2,South,,,,,,,,
30614,30614,TX,Stephens County,2010,7.5,0.7,South,,,,,,,,
30615,30615,TX,Stephens County,2011,7.8,0.3,South,,,,,9526.0,0.2,-4.7,
30616,30616,TX,Stephens County,2012,5.9,-1.9,South,22.9,33.8,26.5,16.9,9601.0,0.2,7.6,
30617,30617,TX,Stephens County,2013,5.2,-0.7,South,22.9,33.8,26.5,16.9,9361.0,-0.1,-22.8,
30618,30618,TX,Stephens County,2014,4.4,-0.8,South,22.9,33.8,26.5,16.9,9338.0,0.1,-3.3,
30619,30619,TX,Stephens County,2015,4.0,-0.4,South,22.9,33.8,26.5,16.9,9383.0,0.1,6.2,
30620,30620,TX,Stephens County,2016,5.3,1.3,South,22.9,33.8,26.5,16.9,9408.0,0.3,2.1,
30621,30621,TX,Stephens County,2017,4.7,-0.6,South,,,,,9337.0,0.4,-8.0,
30622,30622,TX,Sterling County,2007,2.8,,South,,,,,,,,
30623,30623,TX,Sterling County,2008,2.8,0.0,South,,,,,,,,
30624,30624,TX,Sterling County,2009,4.2,1.4,South,,,,,,,,
30625,30625,TX,Sterling County,2010,4.7,0.5,South,,,,,,,,
30626,30626,TX,Sterling County,2011,4.8,0.1,South,,,,,1169.0,0.9,26.9,
30627,30627,TX,Sterling County,2012,3.5,-1.3,South,14.3,36.9,25.1,23.7,1187.0,0.8,18.7,
30628,30628,TX,Sterling County,2013,3.9,0.4,South,14.3,36.9,25.1,23.7,1226.0,0.8,29.0,
30629,30629,TX,Sterling County,2014,3.0,-0.9,South,14.3,36.9,25.1,23.7,1335.0,1.6,76.5,
30630,30630,TX,Sterling County,2015,3.0,0.0,South,14.3,36.9,25.1,23.7,1331.0,2.3,-9.0,
30631,30631,TX,Sterling County,2016,3.9,0.9,South,14.3,36.9,25.1,23.7,1351.0,2.2,3.0,
30632,30632,TX,Sterling County,2017,3.8,-0.1,South,,,,,1295.0,2.3,-47.6,
30633,30633,TX,Stonewall County,2007,3.2,,South,,,,,,,,
30634,30634,TX,Stonewall County,2008,3.3,0.1,South,,,,,,,,
30635,30635,TX,Stonewall County,2009,4.2,0.9,South,,,,,,,,
30636,30636,TX,Stonewall County,2010,5.8,1.6,South,,,,,,,,
30637,30637,TX,Stonewall County,2011,5.5,-0.3,South,,,,,1463.0,0.7,-16.9,
30638,30638,TX,Stonewall County,2012,4.4,-1.1,South,20.5,40.2,25.7,13.5,1452.0,0.7,2.7,
30639,30639,TX,Stonewall County,2013,4.7,0.3,South,20.5,40.2,25.7,13.5,1418.0,1.4,-20.2,
30640,30640,TX,Stonewall County,2014,3.9,-0.8,South,20.5,40.2,25.7,13.5,1387.0,1.4,-17.1,
30641,30641,TX,Stonewall County,2015,4.0,0.1,South,20.5,40.2,25.7,13.5,1399.0,1.4,11.5,
30642,30642,TX,Stonewall County,2016,4.4,0.4,South,20.5,40.2,25.7,13.5,1402.0,1.4,3.6,
30643,30643,TX,Stonewall County,2017,3.4,-1.0,South,,,,,1388.0,1.4,-16.5,
30644,30644,TX,Sutton County,2007,2.1,,South,,,,,,,,
30645,30645,TX,Sutton County,2008,2.0,-0.1,South,,,,,,,,
30646,30646,TX,Sutton County,2009,7.1,5.1,South,,,,,,,,
30647,30647,TX,Sutton County,2010,9.6,2.5,South,,,,,,,,
30648,30648,TX,Sutton County,2011,6.8,-2.8,South,,,,,3988.0,0.0,-24.8,
30649,30649,TX,Sutton County,2012,4.7,-2.1,South,23.4,28.2,31.6,16.8,3914.0,0.0,-22.0,
30650,30650,TX,Sutton County,2013,4.6,-0.1,South,23.4,28.2,31.6,16.8,3981.0,1.5,9.4,
30651,30651,TX,Sutton County,2014,3.6,-1.0,South,23.4,28.2,31.6,16.8,3959.0,1.5,-13.1,
30652,30652,TX,Sutton County,2015,6.0,2.4,South,23.4,28.2,31.6,16.8,3896.0,1.5,-20.9,
30653,30653,TX,Sutton County,2016,7.9,1.9,South,23.4,28.2,31.6,16.8,3865.0,1.8,-18.8,
30654,30654,TX,Sutton County,2017,5.1,-2.8,South,,,,,3767.0,2.1,-35.9,
30655,30655,TX,Swisher County,2007,4.2,,South,,,,,,,,
30656,30656,TX,Swisher County,2008,4.4,0.2,South,,,,,,,,
30657,30657,TX,Swisher County,2009,5.7,1.3,South,,,,,,,,
30658,30658,TX,Swisher County,2010,6.6,0.9,South,,,,,,,,
30659,30659,TX,Swisher County,2011,6.7,0.1,South,,,,,7800.0,0.3,-18.5,
30660,30660,TX,Swisher County,2012,5.9,-0.8,South,19.5,37.2,28.5,14.8,7842.0,0.5,0.0,
30661,30661,TX,Swisher County,2013,8.4,2.5,South,19.5,37.2,28.5,14.8,7717.0,0.5,-19.7,
30662,30662,TX,Swisher County,2014,6.1,-2.3,South,19.5,37.2,28.5,14.8,7552.0,0.7,-27.1,
30663,30663,TX,Swisher County,2015,5.0,-1.1,South,19.5,37.2,28.5,14.8,7481.0,0.7,-10.2,
30664,30664,TX,Swisher County,2016,4.2,-0.8,South,19.5,37.2,28.5,14.8,7440.0,0.7,-9.7,
30665,30665,TX,Swisher County,2017,4.1,-0.1,South,,,,,7515.0,0.7,5.2,
30666,30666,TX,Tarrant County,2007,4.2,,South,,,,,,,,
30667,30667,TX,Tarrant County,2008,4.8,0.6,South,,,,,,,,
30668,30668,TX,Tarrant County,2009,7.7,2.9,South,,,,,,,,
30669,30669,TX,Tarrant County,2010,8.1,0.4,South,,,,,,,,
30670,30670,TX,Tarrant County,2011,7.6,-0.5,South,,,,,1847875.0,2.7,5.0,
30671,30671,TX,Tarrant County,2012,6.5,-1.1,South,14.8,23.7,30.8,30.7,1882399.0,2.7,6.8,
30672,30672,TX,Tarrant County,2013,6.0,-0.5,South,14.8,23.7,30.8,30.7,1913133.0,2.9,5.0,
30673,30673,TX,Tarrant County,2014,5.0,-1.0,South,14.8,23.7,30.8,30.7,1945378.0,3.4,4.9,
30674,30674,TX,Tarrant County,2015,4.0,-1.0,South,14.8,23.7,30.8,30.7,1983642.0,3.8,7.5,
30675,30675,TX,Tarrant County,2016,4.0,0.0,South,14.8,23.7,30.8,30.7,2021746.0,3.8,7.3,
30676,30676,TX,Tarrant County,2017,3.7,-0.3,South,,,,,2054475.0,3.7,4.7,
30677,30677,TX,Taylor County,2007,3.4,,South,,,,,,,,
30678,30678,TX,Taylor County,2008,3.7,0.3,South,,,,,,,,
30679,30679,TX,Taylor County,2009,5.6,1.9,South,,,,,,,,
30680,30680,TX,Taylor County,2010,6.8,1.2,South,,,,,,,,
30681,30681,TX,Taylor County,2011,6.6,-0.2,South,,,,,132858.0,1.5,-0.3,
30682,30682,TX,Taylor County,2012,5.7,-0.9,South,13.2,29.9,32.8,24.1,134095.0,3.7,-0.1,
30683,30683,TX,Taylor County,2013,5.3,-0.4,South,13.2,29.9,32.8,24.1,133893.0,2.5,-9.7,
30684,30684,TX,Taylor County,2014,4.2,-1.1,South,13.2,29.9,32.8,24.1,134794.0,2.4,-1.8,
30685,30685,TX,Taylor County,2015,4.0,-0.2,South,13.2,29.9,32.8,24.1,135915.0,2.9,-0.2,
30686,30686,TX,Taylor County,2016,3.7,-0.3,South,13.2,29.9,32.8,24.1,135962.0,2.4,-7.4,
30687,30687,TX,Taylor County,2017,3.5,-0.2,South,,,,,136290.0,1.9,-4.5,
30688,30688,TX,Terrell County,2007,5.0,,South,,,,,,,,
30689,30689,TX,Terrell County,2008,6.7,1.7,South,,,,,,,,
30690,30690,TX,Terrell County,2009,9.2,2.5,South,,,,,,,,
30691,30691,TX,Terrell County,2010,6.8,-2.4,South,,,,,,,,
30692,30692,TX,Terrell County,2011,6.2,-0.6,South,,,,,950.0,1.0,-60.2,
30693,30693,TX,Terrell County,2012,4.7,-1.5,South,23.6,31.8,27.6,17.0,921.0,2.1,-38.5,
30694,30694,TX,Terrell County,2013,5.0,0.3,South,23.6,31.8,27.6,17.0,891.0,2.2,-28.7,
30695,30695,TX,Terrell County,2014,4.6,-0.4,South,23.6,31.8,27.6,17.0,907.0,2.2,12.2,
30696,30696,TX,Terrell County,2015,5.0,0.4,South,23.6,31.8,27.6,17.0,864.0,2.3,-48.6,
30697,30697,TX,Terrell County,2016,4.0,-1.0,South,23.6,31.8,27.6,17.0,818.0,2.4,-55.9,
30698,30698,TX,Terrell County,2017,4.9,0.9,South,,,,,810.0,2.5,-9.8,
30699,30699,TX,Terry County,2007,4.6,,South,,,,,,,,
30700,30700,TX,Terry County,2008,4.1,-0.5,South,,,,,,,,
30701,30701,TX,Terry County,2009,6.9,2.8,South,,,,,,,,
30702,30702,TX,Terry County,2010,7.4,0.5,South,,,,,,,,
30703,30703,TX,Terry County,2011,7.1,-0.3,South,,,,,12645.0,1.1,-7.7,
30704,30704,TX,Terry County,2012,6.5,-0.6,South,30.8,31.1,26.0,12.1,12610.0,0.9,-9.0,
30705,30705,TX,Terry County,2013,5.9,-0.6,South,30.8,31.1,26.0,12.1,12695.0,1.6,-0.2,
30706,30706,TX,Terry County,2014,4.3,-1.6,South,30.8,31.1,26.0,12.1,12782.0,1.5,-2.0,
30707,30707,TX,Terry County,2015,5.0,0.7,South,30.8,31.1,26.0,12.1,12755.0,1.6,-9.0,
30708,30708,TX,Terry County,2016,4.8,-0.2,South,30.8,31.1,26.0,12.1,12826.0,2.0,-2.9,
30709,30709,TX,Terry County,2017,5.0,0.2,South,,,,,12715.0,2.0,-16.0,
30710,30710,TX,Throckmorton County,2007,3.7,,South,,,,,,,,
30711,30711,TX,Throckmorton County,2008,3.4,-0.3,South,,,,,,,,
30712,30712,TX,Throckmorton County,2009,4.8,1.4,South,,,,,,,,
30713,30713,TX,Throckmorton County,2010,6.0,1.2,South,,,,,,,,
30714,30714,TX,Throckmorton County,2011,7.0,1.0,South,,,,,1637.0,1.8,1.8,
30715,30715,TX,Throckmorton County,2012,5.3,-1.7,South,19.4,31.4,29.3,19.9,1610.0,1.2,-12.9,
30716,30716,TX,Throckmorton County,2013,5.0,-0.3,South,19.4,31.4,29.3,19.9,1606.0,0.0,-4.4,
30717,30717,TX,Throckmorton County,2014,4.0,-1.0,South,19.4,31.4,29.3,19.9,1612.0,0.0,8.1,
30718,30718,TX,Throckmorton County,2015,3.0,-1.0,South,19.4,31.4,29.3,19.9,1559.0,0.0,-25.2,
30719,30719,TX,Throckmorton County,2016,3.5,0.5,South,19.4,31.4,29.3,19.9,1548.0,0.0,-7.1,
30720,30720,TX,Throckmorton County,2017,4.3,0.8,South,,,,,1527.0,0.0,-15.0,
30721,30721,TX,Titus County,2007,3.7,,South,,,,,,,,
30722,30722,TX,Titus County,2008,4.3,0.6,South,,,,,,,,
30723,30723,TX,Titus County,2009,7.2,2.9,South,,,,,,,,
30724,30724,TX,Titus County,2010,8.5,1.3,South,,,,,,,,
30725,30725,TX,Titus County,2011,8.2,-0.3,South,,,,,32423.0,0.4,-7.4,
30726,30726,TX,Titus County,2012,7.5,-0.7,South,27.9,29.1,27.9,15.2,32634.0,0.7,-1.8,
30727,30727,TX,Titus County,2013,7.4,-0.1,South,27.9,29.1,27.9,15.2,32623.0,1.5,-8.5,
30728,30728,TX,Titus County,2014,6.3,-1.1,South,27.9,29.1,27.9,15.2,32460.0,2.0,-14.6,
30729,30729,TX,Titus County,2015,6.0,-0.3,South,27.9,29.1,27.9,15.2,32720.0,2.6,-1.5,
30730,30730,TX,Titus County,2016,6.2,0.2,South,27.9,29.1,27.9,15.2,32615.0,2.9,-13.3,
30731,30731,TX,Titus County,2017,5.3,-0.9,South,,,,,32904.0,2.9,-1.6,
30732,30732,TX,Tom Green County,2007,3.7,,South,,,,,,,,
30733,30733,TX,Tom Green County,2008,4.1,0.4,South,,,,,,,,
30734,30734,TX,Tom Green County,2009,6.3,2.2,South,,,,,,,,
30735,30735,TX,Tom Green County,2010,6.6,0.3,South,,,,,,,,
30736,30736,TX,Tom Green County,2011,6.3,-0.3,South,,,,,111753.0,0.7,4.3,
30737,30737,TX,Tom Green County,2012,5.3,-1.0,South,16.7,29.5,31.3,22.4,113318.0,2.2,7.0,
30738,30738,TX,Tom Green County,2013,5.2,-0.1,South,16.7,29.5,31.3,22.4,114722.0,0.8,6.6,
30739,30739,TX,Tom Green County,2014,4.0,-1.2,South,16.7,29.5,31.3,22.4,116401.0,0.6,9.6,
30740,30740,TX,Tom Green County,2015,4.0,0.0,South,16.7,29.5,31.3,22.4,117598.0,1.0,3.5,
30741,30741,TX,Tom Green County,2016,4.5,0.5,South,16.7,29.5,31.3,22.4,117792.0,0.5,-4.4,
30742,30742,TX,Tom Green County,2017,3.7,-0.8,South,,,,,118019.0,0.2,-3.2,
30743,30743,TX,Travis County,2007,3.6,,South,,,,,,,,
30744,30744,TX,Travis County,2008,4.2,0.6,South,,,,,,,,
30745,30745,TX,Travis County,2009,6.7,2.5,South,,,,,,,,
30746,30746,TX,Travis County,2010,6.8,0.1,South,,,,,,,,
30747,30747,TX,Travis County,2011,6.4,-0.4,South,,,,,1061687.0,4.2,14.6,
30748,30748,TX,Travis County,2012,5.5,-0.9,South,11.8,17.0,24.7,46.4,1096535.0,4.1,17.6,
30749,30749,TX,Travis County,2013,5.0,-0.5,South,11.8,17.0,24.7,46.4,1121960.0,4.4,8.6,
30750,30750,TX,Travis County,2014,4.1,-0.9,South,11.8,17.0,24.7,46.4,1151387.0,5.0,10.8,
30751,30751,TX,Travis County,2015,3.0,-1.1,South,11.8,17.0,24.7,46.4,1178292.0,5.5,7.9,
30752,30752,TX,Travis County,2016,3.2,0.2,South,11.8,17.0,24.7,46.4,1204582.0,5.6,7.4,
30753,30753,TX,Travis County,2017,3.0,-0.2,South,,,,,1226698.0,5.4,4.0,
30754,30754,TX,Trinity County,2007,4.7,,South,,,,,,,,
30755,30755,TX,Trinity County,2008,5.4,0.7,South,,,,,,,,
30756,30756,TX,Trinity County,2009,8.5,3.1,South,,,,,,,,
30757,30757,TX,Trinity County,2010,9.5,1.0,South,,,,,,,,
30758,30758,TX,Trinity County,2011,9.5,0.0,South,,,,,14687.0,-0.2,0.7,
30759,30759,TX,Trinity County,2012,8.2,-1.3,South,16.3,40.2,31.3,12.2,14370.0,-0.1,-14.4,
30760,30760,TX,Trinity County,2013,7.5,-0.7,South,16.3,40.2,31.3,12.2,14441.0,-0.4,13.5,
30761,30761,TX,Trinity County,2014,6.0,-1.5,South,16.3,40.2,31.3,12.2,14276.0,-0.3,-7.5,
30762,30762,TX,Trinity County,2015,6.0,0.0,South,16.3,40.2,31.3,12.2,14507.0,-0.3,20.8,
30763,30763,TX,Trinity County,2016,6.1,0.1,South,16.3,40.2,31.3,12.2,14513.0,-0.3,7.1,
30764,30764,TX,Trinity County,2017,5.5,-0.6,South,,,,,14667.0,-0.3,15.4,
30765,30765,TX,Tyler County,2007,5.4,,South,,,,,,,,
30766,30766,TX,Tyler County,2008,5.9,0.5,South,,,,,,,,
30767,30767,TX,Tyler County,2009,9.7,3.8,South,,,,,,,,
30768,30768,TX,Tyler County,2010,11.8,2.1,South,,,,,,,,
30769,30769,TX,Tyler County,2011,12.0,0.2,South,,,,,21660.0,-0.1,-2.9,
30770,30770,TX,Tyler County,2012,10.7,-1.3,South,15.6,42.8,30.3,11.3,21484.0,0.2,-5.8,
30771,30771,TX,Tyler County,2013,10.3,-0.4,South,15.6,42.8,30.3,11.3,21495.0,0.3,2.1,
30772,30772,TX,Tyler County,2014,8.0,-2.3,South,15.6,42.8,30.3,11.3,21448.0,0.4,1.1,
30773,30773,TX,Tyler County,2015,7.0,-1.0,South,15.6,42.8,30.3,11.3,21364.0,0.4,-1.6,
30774,30774,TX,Tyler County,2016,7.3,0.3,South,15.6,42.8,30.3,11.3,21434.0,0.4,5.5,
30775,30775,TX,Tyler County,2017,7.3,0.0,South,,,,,21539.0,0.4,5.7,
30776,30776,TX,Upshur County,2007,4.0,,South,,,,,,,,
30777,30777,TX,Upshur County,2008,4.2,0.2,South,,,,,,,,
30778,30778,TX,Upshur County,2009,7.6,3.4,South,,,,,,,,
30779,30779,TX,Upshur County,2010,8.8,1.2,South,,,,,,,,
30780,30780,TX,Upshur County,2011,8.0,-0.8,South,,,,,39733.0,1.0,6.5,
30781,30781,TX,Upshur County,2012,6.7,-1.3,South,16.6,32.8,34.8,15.8,39920.0,1.1,3.2,
30782,30782,TX,Upshur County,2013,6.4,-0.3,South,16.6,32.8,34.8,15.8,39757.0,0.5,-6.7,
30783,30783,TX,Upshur County,2014,5.1,-1.3,South,16.6,32.8,34.8,15.8,40245.0,0.6,10.7,
30784,30784,TX,Upshur County,2015,5.0,-0.1,South,16.6,32.8,34.8,15.8,40381.0,0.7,3.0,
30785,30785,TX,Upshur County,2016,6.4,1.4,South,16.6,32.8,34.8,15.8,40864.0,0.6,10.8,
30786,30786,TX,Upshur County,2017,5.2,-1.2,South,,,,,41281.0,0.6,8.9,
30787,30787,TX,Upton County,2007,3.0,,South,,,,,,,,
30788,30788,TX,Upton County,2008,3.1,0.1,South,,,,,,,,
30789,30789,TX,Upton County,2009,5.4,2.3,South,,,,,,,,
30790,30790,TX,Upton County,2010,6.1,0.7,South,,,,,,,,
30791,30791,TX,Upton County,2011,5.3,-0.8,South,,,,,3282.0,0.9,-18.7,
30792,30792,TX,Upton County,2012,4.0,-1.3,South,24.6,37.6,27.8,9.9,3261.0,0.6,-11.0,
30793,30793,TX,Upton County,2013,4.1,0.1,South,24.6,37.6,27.8,9.9,3384.0,3.0,26.5,
30794,30794,TX,Upton County,2014,3.2,-0.9,South,24.6,37.6,27.8,9.9,3479.0,2.9,18.7,
30795,30795,TX,Upton County,2015,4.0,0.8,South,24.6,37.6,27.8,9.9,3650.0,2.8,40.4,
30796,30796,TX,Upton County,2016,5.3,1.3,South,24.6,37.6,27.8,9.9,3697.0,2.7,-1.6,
30797,30797,TX,Upton County,2017,3.8,-1.5,South,,,,,3663.0,2.7,-24.7,
30798,30798,TX,Uvalde County,2007,5.2,,South,,,,,,,,
30799,30799,TX,Uvalde County,2008,5.7,0.5,South,,,,,,,,
30800,30800,TX,Uvalde County,2009,7.9,2.2,South,,,,,,,,
30801,30801,TX,Uvalde County,2010,8.9,1.0,South,,,,,,,,
30802,30802,TX,Uvalde County,2011,8.9,0.0,South,,,,,26565.0,1.7,-4.1,
30803,30803,TX,Uvalde County,2012,7.9,-1.0,South,30.7,22.2,32.2,14.9,26715.0,1.2,-1.1,
30804,30804,TX,Uvalde County,2013,7.0,-0.9,South,30.7,22.2,32.2,14.9,26848.0,0.5,-1.0,
30805,30805,TX,Uvalde County,2014,5.7,-1.3,South,30.7,22.2,32.2,14.9,27062.0,0.7,2.5,
30806,30806,TX,Uvalde County,2015,5.0,-0.7,South,30.7,22.2,32.2,14.9,26925.0,0.7,-13.4,
30807,30807,TX,Uvalde County,2016,5.3,0.3,South,30.7,22.2,32.2,14.9,27106.0,0.8,0.1,
30808,30808,TX,Uvalde County,2017,4.7,-0.6,South,,,,,27132.0,0.7,-5.8,
30809,30809,TX,Val Verde County,2007,5.4,,South,,,,,,,,
30810,30810,TX,Val Verde County,2008,5.8,0.4,South,,,,,,,,
30811,30811,TX,Val Verde County,2009,9.2,3.4,South,,,,,,,,
30812,30812,TX,Val Verde County,2010,9.3,0.1,South,,,,,,,,
30813,30813,TX,Val Verde County,2011,9.0,-0.3,South,,,,,48950.0,0.2,-12.2,
30814,30814,TX,Val Verde County,2012,7.6,-1.4,South,33.1,25.5,24.0,17.5,48923.0,2.9,-14.8,
30815,30815,TX,Val Verde County,2013,7.4,-0.2,South,33.1,25.5,24.0,17.5,49010.0,2.3,-11.3,
30816,30816,TX,Val Verde County,2014,5.7,-1.7,South,33.1,25.5,24.0,17.5,48808.0,2.5,-17.8,
30817,30817,TX,Val Verde County,2015,6.0,0.3,South,33.1,25.5,24.0,17.5,48906.0,3.4,-13.0,
30818,30818,TX,Val Verde County,2016,6.2,0.2,South,33.1,25.5,24.0,17.5,48953.0,3.0,-12.9,
30819,30819,TX,Val Verde County,2017,5.1,-1.1,South,,,,,49205.0,2.5,-8.1,
30820,30820,TX,Van Zandt County,2007,3.9,,South,,,,,,,,
30821,30821,TX,Van Zandt County,2008,4.3,0.4,South,,,,,,,,
30822,30822,TX,Van Zandt County,2009,6.9,2.6,South,,,,,,,,
30823,30823,TX,Van Zandt County,2010,8.4,1.5,South,,,,,,,,
30824,30824,TX,Van Zandt County,2011,8.0,-0.4,South,,,,,52491.0,0.0,0.1,
30825,30825,TX,Van Zandt County,2012,6.9,-1.1,South,17.7,35.1,30.9,16.3,52192.0,0.3,-4.6,
30826,30826,TX,Van Zandt County,2013,6.5,-0.4,South,17.7,35.1,30.9,16.3,52317.0,0.8,3.1,
30827,30827,TX,Van Zandt County,2014,5.3,-1.2,South,17.7,35.1,30.9,16.3,52750.0,1.0,7.8,
30828,30828,TX,Van Zandt County,2015,5.0,-0.3,South,17.7,35.1,30.9,16.3,53410.0,1.2,12.8,
30829,30829,TX,Van Zandt County,2016,4.3,-0.7,South,17.7,35.1,30.9,16.3,54377.0,1.2,16.5,
30830,30830,TX,Van Zandt County,2017,3.7,-0.6,South,,,,,55182.0,1.2,13.8,
30831,30831,TX,Victoria County,2007,3.4,,South,,,,,,,,
30832,30832,TX,Victoria County,2008,3.8,0.4,South,,,,,,,,
30833,30833,TX,Victoria County,2009,6.9,3.1,South,,,,,,,,
30834,30834,TX,Victoria County,2010,7.7,0.8,South,,,,,,,,
30835,30835,TX,Victoria County,2011,6.7,-1.0,South,,,,,87530.0,0.9,0.4,
30836,30836,TX,Victoria County,2012,5.6,-1.1,South,16.4,31.7,33.1,18.8,89067.0,0.7,11.1,
30837,30837,TX,Victoria County,2013,5.3,-0.3,South,16.4,31.7,33.1,18.8,90058.0,0.6,4.7,
30838,30838,TX,Victoria County,2014,4.2,-1.1,South,16.4,31.7,33.1,18.8,90988.0,0.7,3.7,
30839,30839,TX,Victoria County,2015,4.0,-0.2,South,16.4,31.7,33.1,18.8,92082.0,0.8,5.2,
30840,30840,TX,Victoria County,2016,5.4,1.4,South,16.4,31.7,33.1,18.8,92379.0,0.8,-2.9,
30841,30841,TX,Victoria County,2017,4.8,-0.6,South,,,,,92084.0,0.8,-9.3,
30842,30842,TX,Walker County,2007,4.7,,South,,,,,,,,
30843,30843,TX,Walker County,2008,5.2,0.5,South,,,,,,,,
30844,30844,TX,Walker County,2009,7.0,1.8,South,,,,,,,,
30845,30845,TX,Walker County,2010,7.7,0.7,South,,,,,,,,
30846,30846,TX,Walker County,2011,7.9,0.2,South,,,,,68408.0,1.8,-1.0,
30847,30847,TX,Walker County,2012,6.9,-1.0,South,17.4,36.6,26.5,19.5,68596.0,1.5,0.3,
30848,30848,TX,Walker County,2013,6.6,-0.3,South,17.4,36.6,26.5,19.5,69426.0,1.7,8.1,
30849,30849,TX,Walker County,2014,5.4,-1.2,South,17.4,36.6,26.5,19.5,70001.0,2.0,4.2,
30850,30850,TX,Walker County,2015,5.0,-0.4,South,17.4,36.6,26.5,19.5,70718.0,2.2,5.7,
30851,30851,TX,Walker County,2016,5.2,0.2,South,17.4,36.6,26.5,19.5,71701.0,2.3,9.6,
30852,30852,TX,Walker County,2017,4.6,-0.6,South,,,,,72245.0,2.2,4.2,
30853,30853,TX,Waller County,2007,4.5,,South,,,,,,,,
30854,30854,TX,Waller County,2008,5.0,0.5,South,,,,,,,,
30855,30855,TX,Waller County,2009,8.2,3.2,South,,,,,,,,
30856,30856,TX,Waller County,2010,8.6,0.4,South,,,,,,,,
30857,30857,TX,Waller County,2011,8.2,-0.4,South,,,,,44088.0,0.3,6.4,
30858,30858,TX,Waller County,2012,7.0,-1.2,South,21.6,30.5,29.1,18.7,44353.0,0.1,-0.9,
30859,30859,TX,Waller County,2013,6.5,-0.5,South,21.6,30.5,29.1,18.7,45413.0,0.5,16.5,
30860,30860,TX,Waller County,2014,5.1,-1.4,South,21.6,30.5,29.1,18.7,46798.0,1.0,21.8,
30861,30861,TX,Waller County,2015,5.0,-0.1,South,21.6,30.5,29.1,18.7,48639.0,1.4,29.3,
30862,30862,TX,Waller County,2016,5.6,0.6,South,21.6,30.5,29.1,18.7,50058.0,1.4,21.3,
30863,30863,TX,Waller County,2017,4.9,-0.7,South,,,,,51307.0,1.4,16.3,
30864,30864,TX,Ward County,2007,3.7,,South,,,,,,,,
30865,30865,TX,Ward County,2008,3.9,0.2,South,,,,,,,,
30866,30866,TX,Ward County,2009,8.8,4.9,South,,,,,,,,
30867,30867,TX,Ward County,2010,8.5,-0.3,South,,,,,,,,
30868,30868,TX,Ward County,2011,6.5,-2.0,South,,,,,10672.0,0.1,4.0,
30869,30869,TX,Ward County,2012,4.8,-1.7,South,23.0,34.6,28.3,14.1,10825.0,0.3,9.2,
30870,30870,TX,Ward County,2013,4.7,-0.1,South,23.0,34.6,28.3,14.1,11211.0,1.0,26.0,
30871,30871,TX,Ward County,2014,3.6,-1.1,South,23.0,34.6,28.3,14.1,11578.0,1.2,23.2,
30872,30872,TX,Ward County,2015,4.0,0.4,South,23.0,34.6,28.3,14.1,11639.0,1.4,-0.9,
