,State,Area,MedianIncome2016,Year,UnemploymentRate,Region
28163,TX,Texas,,2010,8.1,South
28164,TX,Texas,,2011,7.8,South
28165,TX,Texas,,2012,6.7,South
28166,TX,Texas,,2013,6.3,South
28167,TX,Texas,,2014,5.1,South
28168,TX,Texas,,2015,4.0,South
28169,TX,Texas,55973.0,2016,4.6,South
28170,TX,Texas,,2017,4.3,South
28171,TX,Anderson County,,2007,5.0,South
28172,TX,Anderson County,,2008,5.6,South
28173,TX,Anderson County,,2009,8.7,South
28174,TX,Anderson County,,2010,8.1,South
28175,TX,Anderson County,,2011,7.3,South
28176,TX,Anderson County,,2012,6.3,South
28177,TX,Anderson County,,2013,5.8,South
28178,TX,Anderson County,,2014,4.7,South
28179,TX,Anderson County,,2015,4.0,South
28180,TX,Anderson County,40536.0,2016,4.3,South
28181,TX,Anderson County,,2017,3.6,South
28182,TX,Andrews County,,2007,3.2,South
28183,TX,Andrews County,,2008,3.3,South
28184,TX,Andrews County,,2009,7.0,South
28185,TX,Andrews County,,2010,6.2,South
28186,TX,Andrews County,,2011,5.0,South
28187,TX,Andrews County,,2012,4.0,South
28188,TX,Andrews County,,2013,3.8,South
28189,TX,Andrews County,,2014,3.0,South
28190,TX,Andrews County,,2015,4.0,South
28191,TX,Andrews County,55885.0,2016,4.7,South
28192,TX,Andrews County,,2017,3.1,South
28193,TX,Angelina County,,2007,4.3,South
28194,TX,Angelina County,,2008,4.7,South
28195,TX,Angelina County,,2009,8.2,South
28196,TX,Angelina County,,2010,8.5,South
28197,TX,Angelina County,,2011,7.9,South
28198,TX,Angelina County,,2012,6.9,South
28199,TX,Angelina County,,2013,6.5,South
28200,TX,Angelina County,,2014,5.2,South
28201,TX,Angelina County,,2015,6.0,South
28202,TX,Angelina County,56449.0,2016,5.9,South
28203,TX,Angelina County,,2017,5.1,South
28204,TX,Aransas County,,2007,4.0,South
28205,TX,Aransas County,,2008,4.4,South
28206,TX,Aransas County,,2009,6.8,South
28207,TX,Aransas County,,2010,9.2,South
28208,TX,Aransas County,,2011,8.8,South
28209,TX,Aransas County,,2012,7.0,South
28210,TX,Aransas County,,2013,6.6,South
28211,TX,Aransas County,,2014,5.5,South
28212,TX,Aransas County,,2015,5.0,South
28213,TX,Aransas County,36616.0,2016,5.6,South
28214,TX,Aransas County,,2017,6.8,South
28215,TX,Archer County,,2007,3.2,South
28216,TX,Archer County,,2008,3.6,South
28217,TX,Archer County,,2009,5.9,South
28218,TX,Archer County,,2010,6.7,South
28219,TX,Archer County,,2011,6.1,South
28220,TX,Archer County,,2012,5.5,South
28221,TX,Archer County,,2013,5.2,South
28222,TX,Archer County,,2014,4.5,South
28223,TX,Archer County,,2015,4.0,South
28224,TX,Archer County,40753.0,2016,4.3,South
28225,TX,Archer County,,2017,3.4,South
28226,TX,Armstrong County,,2007,3.4,South
28227,TX,Armstrong County,,2008,3.5,South
28228,TX,Armstrong County,,2009,4.5,South
28229,TX,Armstrong County,,2010,4.9,South
28230,TX,Armstrong County,,2011,4.8,South
28231,TX,Armstrong County,,2012,4.5,South
28232,TX,Armstrong County,,2013,4.0,South
28233,TX,Armstrong County,,2014,3.2,South
28234,TX,Armstrong County,,2015,3.0,South
28235,TX,Armstrong County,51993.0,2016,2.8,South
28236,TX,Armstrong County,,2017,2.5,South
28237,TX,Atascosa County,,2007,4.1,South
28238,TX,Atascosa County,,2008,4.7,South
28239,TX,Atascosa County,,2009,7.4,South
28240,TX,Atascosa County,,2010,8.2,South
28241,TX,Atascosa County,,2011,8.0,South
28242,TX,Atascosa County,,2012,6.7,South
28243,TX,Atascosa County,,2013,6.2,South
28244,TX,Atascosa County,,2014,4.9,South
28245,TX,Atascosa County,,2015,5.0,South
28246,TX,Atascosa County,53170.0,2016,5.3,South
28247,TX,Atascosa County,,2017,4.2,South
28248,TX,Austin County,,2007,3.7,South
28249,TX,Austin County,,2008,4.2,South
28250,TX,Austin County,,2009,7.3,South
28251,TX,Austin County,,2010,8.0,South
28252,TX,Austin County,,2011,7.9,South
28253,TX,Austin County,,2012,6.4,South
28254,TX,Austin County,,2013,5.9,South
28255,TX,Austin County,,2014,4.8,South
28256,TX,Austin County,,2015,5.0,South
28257,TX,Austin County,57634.0,2016,5.3,South
28258,TX,Austin County,,2017,4.3,South
28259,TX,Bailey County,,2007,4.3,South
28260,TX,Bailey County,,2008,4.1,South
28261,TX,Bailey County,,2009,5.6,South
28262,TX,Bailey County,,2010,7.9,South
28263,TX,Bailey County,,2011,7.5,South
28264,TX,Bailey County,,2012,6.9,South
28265,TX,Bailey County,,2013,7.2,South
28266,TX,Bailey County,,2014,5.0,South
28267,TX,Bailey County,,2015,4.0,South
28268,TX,Bailey County,60306.0,2016,4.4,South
28269,TX,Bailey County,,2017,4.3,South
28270,TX,Bandera County,,2007,3.8,South
28271,TX,Bandera County,,2008,4.4,South
28272,TX,Bandera County,,2009,6.5,South
28273,TX,Bandera County,,2010,7.8,South
28274,TX,Bandera County,,2011,7.5,South
28275,TX,Bandera County,,2012,6.6,South
28276,TX,Bandera County,,2013,6.0,South
28277,TX,Bandera County,,2014,4.8,South
28278,TX,Bandera County,,2015,4.0,South
28279,TX,Bandera County,47636.0,2016,4.1,South
28280,TX,Bandera County,,2017,3.6,South
28281,TX,Bastrop County,,2007,4.1,South
28282,TX,Bastrop County,,2008,4.9,South
28283,TX,Bastrop County,,2009,7.9,South
28284,TX,Bastrop County,,2010,8.2,South
28285,TX,Bastrop County,,2011,7.9,South
28286,TX,Bastrop County,,2012,6.7,South
28287,TX,Bastrop County,,2013,6.2,South
28288,TX,Bastrop County,,2014,4.9,South
28289,TX,Bastrop County,,2015,4.0,South
28290,TX,Bastrop County,45455.0,2016,3.7,South
28291,TX,Bastrop County,,2017,3.5,South
28292,TX,Baylor County,,2007,3.8,South
28293,TX,Baylor County,,2008,3.7,South
28294,TX,Baylor County,,2009,5.6,South
28295,TX,Baylor County,,2010,7.0,South
28296,TX,Baylor County,,2011,6.0,South
28297,TX,Baylor County,,2012,5.1,South
28298,TX,Baylor County,,2013,5.3,South
28299,TX,Baylor County,,2014,4.2,South
28300,TX,Baylor County,,2015,4.0,South
28301,TX,Baylor County,74510.0,2016,3.6,South
28302,TX,Baylor County,,2017,3.4,South
28303,TX,Bee County,,2007,5.9,South
28304,TX,Bee County,,2008,6.1,South
28305,TX,Bee County,,2009,9.0,South
28306,TX,Bee County,,2010,8.9,South
28307,TX,Bee County,,2011,8.6,South
28308,TX,Bee County,,2012,7.0,South
28309,TX,Bee County,,2013,6.6,South
28310,TX,Bee County,,2014,5.8,South
28311,TX,Bee County,,2015,6.0,South
28312,TX,Bee County,42279.0,2016,7.5,South
28313,TX,Bee County,,2017,6.4,South
28314,TX,Bell County,,2007,4.4,South
28315,TX,Bell County,,2008,4.8,South
28316,TX,Bell County,,2009,6.7,South
28317,TX,Bell County,,2010,7.7,South
28318,TX,Bell County,,2011,8.0,South
28319,TX,Bell County,,2012,7.4,South
28320,TX,Bell County,,2013,6.9,South
28321,TX,Bell County,,2014,5.8,South
28322,TX,Bell County,,2015,5.0,South
28323,TX,Bell County,43055.0,2016,4.5,South
28324,TX,Bell County,,2017,4.2,South
28325,TX,Bexar County,,2007,4.1,South
28326,TX,Bexar County,,2008,4.6,South
28327,TX,Bexar County,,2009,6.7,South
28328,TX,Bexar County,,2010,7.3,South
28329,TX,Bexar County,,2011,7.2,South
28330,TX,Bexar County,,2012,6.3,South
28331,TX,Bexar County,,2013,5.8,South
28332,TX,Bexar County,,2014,4.7,South
28333,TX,Bexar County,,2015,4.0,South
28334,TX,Bexar County,43376.0,2016,3.7,South
28335,TX,Bexar County,,2017,3.5,South
28336,TX,Blanco County,,2007,3.3,South
28337,TX,Blanco County,,2008,3.6,South
28338,TX,Blanco County,,2009,5.2,South
28339,TX,Blanco County,,2010,6.0,South
28340,TX,Blanco County,,2011,5.7,South
28341,TX,Blanco County,,2012,5.2,South
28342,TX,Blanco County,,2013,4.7,South
28343,TX,Blanco County,,2014,3.6,South
28344,TX,Blanco County,,2015,3.0,South
28345,TX,Blanco County,27703.0,2016,3.1,South
28346,TX,Blanco County,,2017,2.7,South
28347,TX,Borden County,,2007,4.0,South
28348,TX,Borden County,,2008,3.3,South
28349,TX,Borden County,,2009,5.4,South
28350,TX,Borden County,,2010,6.4,South
28351,TX,Borden County,,2011,5.4,South
28352,TX,Borden County,,2012,4.3,South
28353,TX,Borden County,,2013,4.1,South
28354,TX,Borden County,,2014,3.1,South
28355,TX,Borden County,,2015,3.0,South
28356,TX,Borden County,43770.0,2016,3.6,South
28357,TX,Borden County,,2017,3.5,South
28358,TX,Bosque County,,2007,4.2,South
28359,TX,Bosque County,,2008,4.5,South
28360,TX,Bosque County,,2009,7.8,South
28361,TX,Bosque County,,2010,8.8,South
28362,TX,Bosque County,,2011,8.3,South
28363,TX,Bosque County,,2012,7.2,South
28364,TX,Bosque County,,2013,6.5,South
28365,TX,Bosque County,,2014,5.2,South
28366,TX,Bosque County,,2015,5.0,South
28367,TX,Bosque County,48533.0,2016,4.3,South
28368,TX,Bosque County,,2017,4.0,South
28369,TX,Bowie County,,2007,4.7,South
28370,TX,Bowie County,,2008,4.9,South
28371,TX,Bowie County,,2009,6.6,South
28372,TX,Bowie County,,2010,8.4,South
28373,TX,Bowie County,,2011,8.3,South
28374,TX,Bowie County,,2012,7.4,South
28375,TX,Bowie County,,2013,7.6,South
28376,TX,Bowie County,,2014,6.3,South
28377,TX,Bowie County,,2015,5.0,South
28378,TX,Bowie County,55919.0,2016,4.7,South
28379,TX,Bowie County,,2017,4.5,South
28380,TX,Brazoria County,,2007,4.4,South
28381,TX,Brazoria County,,2008,5.1,South
28382,TX,Brazoria County,,2009,8.1,South
28383,TX,Brazoria County,,2010,8.5,South
28384,TX,Brazoria County,,2011,8.0,South
28385,TX,Brazoria County,,2012,6.7,South
28386,TX,Brazoria County,,2013,6.1,South
28387,TX,Brazoria County,,2014,5.1,South
28388,TX,Brazoria County,,2015,5.0,South
28389,TX,Brazoria County,49598.0,2016,5.2,South
28390,TX,Brazoria County,,2017,5.3,South
28391,TX,Brazos County,,2007,3.6,South
28392,TX,Brazos County,,2008,3.9,South
28393,TX,Brazos County,,2009,5.5,South
28394,TX,Brazos County,,2010,6.3,South
28395,TX,Brazos County,,2011,6.0,South
28396,TX,Brazos County,,2012,5.3,South
28397,TX,Brazos County,,2013,4.9,South
28398,TX,Brazos County,,2014,4.0,South
28399,TX,Brazos County,,2015,3.0,South
28400,TX,Brazos County,52916.0,2016,3.5,South
28401,TX,Brazos County,,2017,3.1,South
28402,TX,Brewster County,,2007,3.3,South
28403,TX,Brewster County,,2008,3.7,South
28404,TX,Brewster County,,2009,5.1,South
28405,TX,Brewster County,,2010,5.5,South
28406,TX,Brewster County,,2011,5.6,South
28407,TX,Brewster County,,2012,5.1,South
28408,TX,Brewster County,,2013,5.6,South
28409,TX,Brewster County,,2014,4.6,South
28410,TX,Brewster County,,2015,4.0,South
28411,TX,Brewster County,45727.0,2016,3.8,South
28412,TX,Brewster County,,2017,3.5,South
28413,TX,Briscoe County,,2007,4.2,South
28414,TX,Briscoe County,,2008,4.3,South
28415,TX,Briscoe County,,2009,5.0,South
28416,TX,Briscoe County,,2010,6.1,South
28417,TX,Briscoe County,,2011,6.1,South
28418,TX,Briscoe County,,2012,5.4,South
28419,TX,Briscoe County,,2013,5.6,South
28420,TX,Briscoe County,,2014,4.2,South
28421,TX,Briscoe County,,2015,4.0,South
28422,TX,Briscoe County,36587.0,2016,4.4,South
28423,TX,Briscoe County,,2017,4.3,South
28424,TX,Brooks County,,2007,5.3,South
28425,TX,Brooks County,,2008,5.3,South
28426,TX,Brooks County,,2009,9.3,South
28427,TX,Brooks County,,2010,12.0,South
28428,TX,Brooks County,,2011,10.6,South
28429,TX,Brooks County,,2012,8.7,South
28430,TX,Brooks County,,2013,9.0,South
28431,TX,Brooks County,,2014,7.7,South
28432,TX,Brooks County,,2015,10.0,South
28433,TX,Brooks County,41937.0,2016,11.8,South
28434,TX,Brooks County,,2017,8.2,South
28435,TX,Brown County,,2007,4.1,South
28436,TX,Brown County,,2008,4.4,South
28437,TX,Brown County,,2009,6.8,South
28438,TX,Brown County,,2010,8.2,South
28439,TX,Brown County,,2011,8.0,South
28440,TX,Brown County,,2012,6.8,South
28441,TX,Brown County,,2013,6.5,South
28442,TX,Brown County,,2014,5.2,South
28443,TX,Brown County,,2015,4.0,South
28444,TX,Brown County,62573.0,2016,4.3,South
28445,TX,Brown County,,2017,3.8,South
28446,TX,Burleson County,,2007,3.8,South
28447,TX,Burleson County,,2008,4.4,South
28448,TX,Burleson County,,2009,6.9,South
28449,TX,Burleson County,,2010,7.9,South
28450,TX,Burleson County,,2011,7.3,South
28451,TX,Burleson County,,2012,6.3,South
28452,TX,Burleson County,,2013,6.2,South
28453,TX,Burleson County,,2014,4.8,South
28454,TX,Burleson County,,2015,4.0,South
28455,TX,Burleson County,40597.0,2016,4.6,South
28456,TX,Burleson County,,2017,4.1,South
28457,TX,Burnet County,,2007,3.4,South
28458,TX,Burnet County,,2008,3.9,South
28459,TX,Burnet County,,2009,6.1,South
28460,TX,Burnet County,,2010,6.8,South
28461,TX,Burnet County,,2011,6.7,South
28462,TX,Burnet County,,2012,6.0,South
28463,TX,Burnet County,,2013,5.5,South
28464,TX,Burnet County,,2014,4.3,South
28465,TX,Burnet County,,2015,4.0,South
28466,TX,Burnet County,45229.0,2016,3.5,South
28467,TX,Burnet County,,2017,3.2,South
28468,TX,Caldwell County,,2007,4.4,South
28469,TX,Caldwell County,,2008,5.2,South
28470,TX,Caldwell County,,2009,8.3,South
28471,TX,Caldwell County,,2010,8.6,South
28472,TX,Caldwell County,,2011,8.4,South
28473,TX,Caldwell County,,2012,7.2,South
28474,TX,Caldwell County,,2013,6.6,South
28475,TX,Caldwell County,,2014,5.2,South
28476,TX,Caldwell County,,2015,4.0,South
28477,TX,Caldwell County,80279.0,2016,4.3,South
28478,TX,Caldwell County,,2017,3.9,South
28479,TX,Calhoun County,,2007,4.4,South
28480,TX,Calhoun County,,2008,4.7,South
28481,TX,Calhoun County,,2009,8.5,South
28482,TX,Calhoun County,,2010,8.8,South
28483,TX,Calhoun County,,2011,8.5,South
28484,TX,Calhoun County,,2012,7.3,South
28485,TX,Calhoun County,,2013,6.2,South
28486,TX,Calhoun County,,2014,4.8,South
28487,TX,Calhoun County,,2015,4.0,South
28488,TX,Calhoun County,39407.0,2016,5.6,South
28489,TX,Calhoun County,,2017,5.8,South
28490,TX,Callahan County,,2007,3.4,South
28491,TX,Callahan County,,2008,3.6,South
28492,TX,Callahan County,,2009,5.8,South
28493,TX,Callahan County,,2010,7.3,South
28494,TX,Callahan County,,2011,7.2,South
28495,TX,Callahan County,,2012,6.1,South
28496,TX,Callahan County,,2013,5.7,South
28497,TX,Callahan County,,2014,4.4,South
28498,TX,Callahan County,,2015,4.0,South
28499,TX,Callahan County,39140.0,2016,4.3,South
28500,TX,Callahan County,,2017,3.7,South
28501,TX,Cameron County,,2007,5.9,South
28502,TX,Cameron County,,2008,6.6,South
28503,TX,Cameron County,,2009,9.7,South
28504,TX,Cameron County,,2010,11.2,South
28505,TX,Cameron County,,2011,11.5,South
28506,TX,Cameron County,,2012,10.3,South
28507,TX,Cameron County,,2013,10.0,South
28508,TX,Cameron County,,2014,8.3,South
28509,TX,Cameron County,,2015,7.0,South
28510,TX,Cameron County,49171.0,2016,7.2,South
28511,TX,Cameron County,,2017,6.9,South
28512,TX,Camp County,,2007,4.5,South
28513,TX,Camp County,,2008,4.8,South
28514,TX,Camp County,,2009,8.9,South
28515,TX,Camp County,,2010,9.1,South
28516,TX,Camp County,,2011,8.9,South
28517,TX,Camp County,,2012,8.0,South
28518,TX,Camp County,,2013,7.3,South
28519,TX,Camp County,,2014,6.1,South
28520,TX,Camp County,,2015,6.0,South
28521,TX,Camp County,39900.0,2016,6.8,South
28522,TX,Camp County,,2017,5.6,South
28523,TX,Carson County,,2007,3.1,South
28524,TX,Carson County,,2008,3.3,South
28525,TX,Carson County,,2009,5.8,South
28526,TX,Carson County,,2010,5.4,South
28527,TX,Carson County,,2011,5.0,South
28528,TX,Carson County,,2012,4.6,South
28529,TX,Carson County,,2013,4.4,South
28530,TX,Carson County,,2014,3.3,South
28531,TX,Carson County,,2015,3.0,South
28532,TX,Carson County,41529.0,2016,3.3,South
28533,TX,Carson County,,2017,3.2,South
28534,TX,Cass County,,2007,5.3,South
28535,TX,Cass County,,2008,6.1,South
28536,TX,Cass County,,2009,11.3,South
28537,TX,Cass County,,2010,11.2,South
28538,TX,Cass County,,2011,10.7,South
28539,TX,Cass County,,2012,9.2,South
28540,TX,Cass County,,2013,9.2,South
28541,TX,Cass County,,2014,7.6,South
28542,TX,Cass County,,2015,7.0,South
28543,TX,Cass County,42258.0,2016,7.2,South
28544,TX,Cass County,,2017,6.0,South
28545,TX,Castro County,,2007,3.7,South
28546,TX,Castro County,,2008,3.6,South
28547,TX,Castro County,,2009,4.8,South
28548,TX,Castro County,,2010,5.4,South
28549,TX,Castro County,,2011,5.0,South
28550,TX,Castro County,,2012,4.4,South
28551,TX,Castro County,,2013,4.7,South
28552,TX,Castro County,,2014,4.0,South
28553,TX,Castro County,,2015,3.0,South
28554,TX,Castro County,90382.0,2016,3.1,South
28555,TX,Castro County,,2017,3.3,South
28556,TX,Chambers County,,2007,4.6,South
28557,TX,Chambers County,,2008,5.7,South
28558,TX,Chambers County,,2009,9.1,South
28559,TX,Chambers County,,2010,9.7,South
28560,TX,Chambers County,,2011,9.3,South
28561,TX,Chambers County,,2012,8.0,South
28562,TX,Chambers County,,2013,7.3,South
28563,TX,Chambers County,,2014,5.8,South
28564,TX,Chambers County,,2015,5.0,South
28565,TX,Chambers County,37389.0,2016,6.1,South
28566,TX,Chambers County,,2017,6.5,South
28567,TX,Cherokee County,,2007,4.8,South
28568,TX,Cherokee County,,2008,5.8,South
28569,TX,Cherokee County,,2009,8.8,South
28570,TX,Cherokee County,,2010,8.8,South
28571,TX,Cherokee County,,2011,8.1,South
28572,TX,Cherokee County,,2012,7.2,South
28573,TX,Cherokee County,,2013,6.9,South
28574,TX,Cherokee County,,2014,5.8,South
28575,TX,Cherokee County,,2015,5.0,South
28576,TX,Cherokee County,48161.0,2016,5.1,South
28577,TX,Cherokee County,,2017,4.5,South
28578,TX,Childress County,,2007,4.8,South
28579,TX,Childress County,,2008,5.0,South
28580,TX,Childress County,,2009,6.1,South
28581,TX,Childress County,,2010,5.6,South
28582,TX,Childress County,,2011,5.2,South
28583,TX,Childress County,,2012,4.4,South
28584,TX,Childress County,,2013,4.3,South
28585,TX,Childress County,,2014,3.6,South
28586,TX,Childress County,,2015,3.0,South
28587,TX,Childress County,76296.0,2016,3.0,South
28588,TX,Childress County,,2017,3.0,South
28589,TX,Clay County,,2007,3.5,South
28590,TX,Clay County,,2008,3.9,South
28591,TX,Clay County,,2009,6.9,South
28592,TX,Clay County,,2010,7.5,South
28593,TX,Clay County,,2011,6.5,South
28594,TX,Clay County,,2012,5.6,South
28595,TX,Clay County,,2013,5.5,South
28596,TX,Clay County,,2014,4.6,South
28597,TX,Clay County,,2015,4.0,South
28598,TX,Clay County,40052.0,2016,4.4,South
28599,TX,Clay County,,2017,3.6,South
28600,TX,Cochran County,,2007,4.9,South
28601,TX,Cochran County,,2008,4.7,South
28602,TX,Cochran County,,2009,6.4,South
28603,TX,Cochran County,,2010,8.1,South
28604,TX,Cochran County,,2011,8.5,South
28605,TX,Cochran County,,2012,7.5,South
28606,TX,Cochran County,,2013,6.6,South
28607,TX,Cochran County,,2014,5.1,South
28608,TX,Cochran County,,2015,5.0,South
28609,TX,Cochran County,39622.0,2016,5.0,South
28610,TX,Cochran County,,2017,4.6,South
28611,TX,Coke County,,2007,5.5,South
28612,TX,Coke County,,2008,7.7,South
28613,TX,Coke County,,2009,8.1,South
28614,TX,Coke County,,2010,6.1,South
28615,TX,Coke County,,2011,5.7,South
28616,TX,Coke County,,2012,5.1,South
28617,TX,Coke County,,2013,5.1,South
28618,TX,Coke County,,2014,4.3,South
28619,TX,Coke County,,2015,4.0,South
28620,TX,Coke County,59243.0,2016,4.2,South
28621,TX,Coke County,,2017,3.7,South
28622,TX,Coleman County,,2007,3.5,South
28623,TX,Coleman County,,2008,4.1,South
28624,TX,Coleman County,,2009,6.9,South
28625,TX,Coleman County,,2010,9.1,South
28626,TX,Coleman County,,2011,8.8,South
28627,TX,Coleman County,,2012,7.5,South
28628,TX,Coleman County,,2013,7.5,South
28629,TX,Coleman County,,2014,6.1,South
28630,TX,Coleman County,,2015,6.0,South
28631,TX,Coleman County,50122.0,2016,5.8,South
28632,TX,Coleman County,,2017,4.4,South
28633,TX,Collin County,,2007,3.8,South
28634,TX,Collin County,,2008,4.5,South
28635,TX,Collin County,,2009,7.3,South
28636,TX,Collin County,,2010,7.2,South
28637,TX,Collin County,,2011,6.7,South
28638,TX,Collin County,,2012,5.9,South
28639,TX,Collin County,,2013,5.5,South
28640,TX,Collin County,,2014,4.5,South
28641,TX,Collin County,,2015,4.0,South
28642,TX,Collin County,34605.0,2016,3.5,South
28643,TX,Collin County,,2017,3.4,South
28644,TX,Collingsworth County,,2007,3.3,South
28645,TX,Collingsworth County,,2008,3.9,South
28646,TX,Collingsworth County,,2009,5.4,South
28647,TX,Collingsworth County,,2010,5.6,South
28648,TX,Collingsworth County,,2011,5.8,South
28649,TX,Collingsworth County,,2012,5.0,South
28650,TX,Collingsworth County,,2013,5.1,South
